3.49E-05,0.062566952,0.001393106
3.50E-05,0.062737637,0.001397025
3.51E-05,0.062925635,0.001401343
3.52E-05,0.063131248,0.001406065
3.53E-05,0.063354805,0.001411198
3.54E-05,0.06359667,0.001416753
3.55E-05,0.06385724,0.001422737
3.57E-05,0.064136949,0.001429161
3.58E-05,0.064436268,0.001436034
3.60E-05,0.064755705,0.001443371
3.62E-05,0.065095814,0.001451181
3.63E-05,0.065457191,0.001459481
3.65E-05,0.065840479,0.001468283
3.67E-05,0.066246373,0.001477605
3.70E-05,0.06667562,0.001487464
3.72E-05,0.067129024,0.001497877
3.74E-05,0.067607453,0.001508865
3.77E-05,0.068111837,0.001520449
3.79E-05,0.06864318,0.001532653
3.82E-05,0.06920256,0.001545501
3.85E-05,0.06979114,0.001559019
3.88E-05,0.07041017,0.001573238
3.92E-05,0.071060998,0.001588186
3.95E-05,0.071745074,0.001603899
3.99E-05,0.072463965,0.001620411
4.02E-05,0.073219361,0.001637762
4.06E-05,0.074013088,0.001655994
4.11E-05,0.07484712,0.001675152
4.15E-05,0.075723593,0.001695285
4.20E-05,0.076644822,0.001716446
4.25E-05,0.077613318,0.001738693
4.30E-05,0.078631809,0.00176209
4.35E-05,0.079703262,0.001786703
4.41E-05,0.080830909,0.001812607
4.47E-05,0.082018276,0.001839884
4.53E-05,0.083269217,0.001868621
4.59E-05,0.084587952,0.001898917
4.66E-05,0.085979106,0.001930876
4.74E-05,0.087447767,0.001964617
4.82E-05,0.088999533,0.002000268
4.90E-05,0.090640586,0.00203797
4.99E-05,0.092377764,0.002077881
5.08E-05,0.094218652,0.002120176
5.18E-05,0.096171681,0.002165048
5.29E-05,0.098246256,0.002212713
5.40E-05,0.10045289,0.002263414
5.52E-05,0.10280338,0.00231742
5.65E-05,0.105311,0.002375038
5.78E-05,0.10799076,0.002436611
5.93E-05,0.11085964,0.002502532
6.09E-05,0.11393701,0.002573244
6.26E-05,0.11724499,0.002649256
6.44E-05,0.12080899,0.002731152
6.63E-05,0.12465833,0.002819606
6.84E-05,0.12882704,0.002915401
7.07E-05,0.13335482,0.003019448
7.33E-05,0.13828828,0.003132819
7.60E-05,0.14368251,0.00325678
7.90E-05,0.1496031,0.00339284
8.23E-05,0.15612877,0.003542806
8.60E-05,0.16335483,0.00370887
9.01E-05,0.17139773,0.003893709
9.47E-05,0.18040138,0.00410063
9.98E-05,0.19054562,0.004333766
0.000105692,0.20205825,0.004598354
0.000112392,0.21523215,0.004901125
0.000120131,0.23045024,0.005250881
0.000129169,0.24822299,0.005659354
0.00013986,0.26924629,0.006142541
0.000152698,0.294494,0.006722823
0.0001684,0.32537194,0.007432515
0.000188035,0.36398697,0.008320042
0.000213285,0.41364547,0.009461401
0.000246946,0.47984651,0.010982989
0.000294032,0.57245428,0.013111536
0.000364513,0.71107606,0.016297722
0.000481362,0.94090127,0.021580251
0.000711435,1.3934418,0.031982058
0.001351432,2.6524168,0.060921135
0.003683532,7.24467,0.16651639
0.001293144,2.5487101,0.058623875
0.000679555,1.3422388,0.030896059
0.000455375,0.90140493,0.020764236
0.000340674,0.67584422,0.015580052
0.000271199,0.53922205,0.012439981
0.000224661,0.44770295,0.010336544
0.000191328,0.38215497,0.008830021
0.000166289,0.33291504,0.00769832
0.000146795,0.29458088,0.006817278
0.000131191,0.26389735,0.006112078
0.000118421,0.23878675,0.005534966
0.000107778,0.21786083,0.005054036
9.88E-05,0.20015686,0.00464716
9.11E-05,0.18498623,0.004298511
8.44E-05,0.17184342,0.00399647
7.85E-05,0.16034895,0.003732316
7.34E-05,0.15021244,0.003499373
6.88E-05,0.14120785,0.003292447
6.47E-05,0.13315669,0.003107435
6.10E-05,0.12591606,0.002941053
5.77E-05,0.11937026,0.002790641
5.47E-05,0.11342459,0.002654024
5.19E-05,0.10800079,0.002529401
4.94E-05,0.10303363,0.002415275
4.70E-05,0.0984683,0.002310385
4.49E-05,0.094258429,0.002213665
4.29E-05,0.090364494,0.002124207
4.11E-05,0.086752618,0.002041233
3.94E-05,0.083393595,0.001964071
3.78E-05,0.080262107,0.001892139
3.63E-05,0.077336103,0.00182493
3.49E-05,0.074596285,0.001762001
3.36E-05,0.072025696,0.001702962
3.23E-05,0.069609369,0.001647469
3.12E-05,0.067334052,0.001595218
3.01E-05,0.06518796,0.001545938
2.91E-05,0.063160586,0.001499386
2.81E-05,0.061242526,0.001455348
2.72E-05,0.059425343,0.001413628
2.63E-05,0.057701442,0.001374053
2.54E-05,0.056063969,0.001336465
2.46E-05,0.054506725,0.001300722
2.39E-05,0.053024085,0.001266694
2.32E-05,0.051610938,0.001234264
2.25E-05,0.050262627,0.001203324
2.18E-05,0.048974898,0.001173778
2.12E-05,0.047743863,0.001145535
2.06E-05,0.046565956,0.001118514
2.00E-05,0.045437902,0.001092639
1.95E-05,0.044356691,0.001067841
1.89E-05,0.043319545,0.001044057
1.84E-05,0.042323904,0.001021228
1.79E-05,0.0413674,0.000999298
1.75E-05,0.04044784,0.000978219
1.70E-05,0.039563192,0.000957942
1.66E-05,0.038711568,0.000938426
1.62E-05,0.037891214,0.000919628
1.57E-05,0.037100496,0.000901513
1.54E-05,0.036337893,0.000884045
1.50E-05,0.035601983,0.000867191
1.47E-05,0.03489144,0.000850921
1.43E-05,0.034205022,0.000835206
1.40E-05,0.033541567,0.00082002
1.37E-05,0.032899985,0.000805338
1.34E-05,0.032279255,0.000791136
1.31E-05,0.031678415,0.000777392
1.28E-05,0.031096565,0.000764087
1.25E-05,0.030532853,0.000751199
1.22E-05,0.029986481,0.000738712
1.20E-05,0.029456694,0.000726607
1.17E-05,0.028942782,0.000714869
1.14E-05,0.028444072,0.000703483
1.12E-05,0.02795993,0.000692434
1.10E-05,0.027489756,0.000681708
1.07E-05,0.027032982,0.000671294
1.05E-05,0.026589069,0.00066118
1.03E-05,0.026157508,0.000651355
1.01E-05,0.025737815,0.000641808
9.84E-06,0.025329531,0.000632531
9.63E-06,0.02493222,0.000623518
9.41E-06,0.024545469,0.000614761
9.20E-06,0.024168882,0.000606257
8.97E-06,0.023802086,0.000598008
8.74E-06,0.023444723,0.000590022
8.48E-06,0.023096453,0.000582318
8.18E-06,0.022756953,0.000574925
7.90E-06,0.022425913,0.000567724
8.25E-06,0.022103043,0.000559112
3.64E-05,0.021788061,0.000552951
3.39E-05,0.021480687,0.000545847
2.56E-05,0.02118067,0.000538642
1.97E-05,0.020887767,0.000531714
1.57E-05,0.020601741,0.000525031
1.29E-05,0.020322367,0.000518557
1.09E-05,0.020049432,0.000512265
9.33E-06,0.019782727,0.000506139
8.95E-06,0.019522055,0.000500169
8.69E-06,0.019267227,0.000494344
8.48E-06,0.01901806,0.000488658
8.30E-06,0.018774381,0.000483105
8.14E-06,0.018536021,0.00047768
7.99E-06,0.01830282,0.000472377
7.86E-06,0.018074624,0.000467194
7.74E-06,0.017851283,0.000462124
7.62E-06,0.017632655,0.000457166
7.52E-06,0.017418603,0.000452316
7.41E-06,0.017208994,0.000447569
7.32E-06,0.017003701,0.000442924
7.23E-06,0.016802602,0.000438377
7.14E-06,0.016605578,0.000433925
7.05E-06,0.016412517,0.000429565
6.97E-06,0.016223308,0.000425296
6.89E-06,0.016037847,0.000421113
6.82E-06,0.01585603,0.000417016
6.75E-06,0.01567776,0.000413001
6.68E-06,0.015502942,0.000409067
6.61E-06,0.015331485,0.000405211
6.54E-06,0.0151633,0.000401432
6.48E-06,0.014998302,0.000397726
6.42E-06,0.014836408,0.000394093
6.36E-06,0.014677539,0.000390531
6.30E-06,0.014521617,0.000387037
6.25E-06,0.014368569,0.00038361
6.20E-06,0.014218322,0.000380248
6.15E-06,0.014070807,0.000376951
6.10E-06,0.013925955,0.000373715
6.05E-06,0.013783703,0.00037054
6.00E-06,0.013643986,0.000367424
5.95E-06,0.013506743,0.000364366
5.91E-06,0.013371916,0.000361364
5.86E-06,0.013239446,0.000358417
5.82E-06,0.013109279,0.000355524
5.78E-06,0.01298136,0.000352684
5.74E-06,0.012855636,0.000349895
5.70E-06,0.012732058,0.000347156
5.66E-06,0.012610576,0.000344466
5.62E-06,0.012491143,0.000341825
5.58E-06,0.012373711,0.00033923
5.54E-06,0.012258237,0.000336681
5.51E-06,0.012144676,0.000334177
5.47E-06,0.012032986,0.000331717
5.44E-06,0.011923127,0.000329299
5.40E-06,0.011815058,0.000326924
5.37E-06,0.011708739,0.00032459
5.34E-06,0.011604135,0.000322297
5.32E-06,0.011501208,0.000320042
5.29E-06,0.011399922,0.000317827
5.26E-06,0.011300243,0.000315649
5.23E-06,0.011202136,0.000313509
5.21E-06,0.011105571,0.000311404
5.18E-06,0.011010514,0.000309336
5.15E-06,0.010916934,0.000307302
5.13E-06,0.010824802,0.000305303
5.11E-06,0.010734088,0.000303337
5.08E-06,0.010644763,0.000301404
5.06E-06,0.0105568,0.000299503
5.04E-06,0.010470172,0.000297634
5.01E-06,0.010384852,0.000295796
4.99E-06,0.010300815,0.000293989
4.97E-06,0.010218035,0.000292212
4.95E-06,0.010136489,0.000290463
4.93E-06,0.010056152,0.000288744
4.91E-06,0.009977002,0.000287053
4.89E-06,0.009899015,0.00028539
4.87E-06,0.00982217,0.000283754
4.85E-06,0.009746446,0.000282145
4.83E-06,0.009671821,0.000280563
4.81E-06,0.009598276,0.000279007
4.80E-06,0.009525789,0.000277477
4.78E-06,0.009454343,0.000275972
4.76E-06,0.009383918,0.000274491
4.75E-06,0.009314495,0.000273034
4.73E-06,0.009246057,0.000271601
4.72E-06,0.009178586,0.000270191
4.71E-06,0.009112065,0.000268805
4.69E-06,0.009046477,0.000267441
4.68E-06,0.008981806,0.000266099
4.67E-06,0.008918035,0.000264779
4.65E-06,0.00885515,0.000263481
4.64E-06,0.008793135,0.000262204
4.63E-06,0.008731975,0.000260947
4.62E-06,0.008671656,0.000259712
4.61E-06,0.008612164,0.000258496
4.60E-06,0.008553484,0.000257301
4.59E-06,0.008495603,0.000256125
4.58E-06,0.008438508,0.000254968
4.57E-06,0.008382187,0.000253831
4.56E-06,0.008326625,0.000252712
4.55E-06,0.008271812,0.000251612
4.54E-06,0.008217735,0.00025053
4.53E-06,0.008164382,0.000249466
4.52E-06,0.008111741,0.00024842
4.51E-06,0.008059802,0.000247392
4.51E-06,0.008008554,0.00024638
4.50E-06,0.007957985,0.000245386
4.49E-06,0.007908085,0.000244409
4.48E-06,0.007858844,0.000243448
4.48E-06,0.007810251,0.000242503
4.47E-06,0.007762298,0.000241575
4.46E-06,0.007714973,0.000240662
4.46E-06,0.007668268,0.000239766
4.45E-06,0.007622174,0.000238885
4.44E-06,0.007576681,0.000238019
4.44E-06,0.007531781,0.000237168
4.43E-06,0.007487465,0.000236333
4.43E-06,0.007443725,0.000235512
4.42E-06,0.007400551,0.000234706
4.42E-06,0.007357937,0.000233915
4.41E-06,0.007315874,0.000233137
4.41E-06,0.007274354,0.000232374
4.41E-06,0.007233371,0.000231625
4.40E-06,0.007192916,0.00023089
4.40E-06,0.007152981,0.000230168
4.40E-06,0.007113561,0.00022946
4.40E-06,0.007074648,0.000228766
4.39E-06,0.007036235,0.000228085
4.39E-06,0.006998316,0.000227417
4.39E-06,0.006960884,0.000226762
4.39E-06,0.006923932,0.000226119
4.39E-06,0.006887455,0.00022549
4.39E-06,0.006851446,0.000224873
4.39E-06,0.006815899,0.000224269
4.39E-06,0.006780808,0.000223677
4.39E-06,0.006746168,0.000223098
4.39E-06,0.006711973,0.000222531
4.39E-06,0.006678217,0.000221976
4.39E-06,0.006644895,0.000221433
4.39E-06,0.006612002,0.000220902
4.39E-06,0.006579533,0.000220382
4.39E-06,0.006547482,0.000219875
4.39E-06,0.006515844,0.000219379
4.39E-06,0.006484615,0.000218894
4.40E-06,0.006453791,0.000218422
4.40E-06,0.006423365,0.00021796
4.40E-06,0.006393335,0.00021751
4.40E-06,0.006363694,0.000217071
4.40E-06,0.00633444,0.000216643
4.41E-06,0.006305567,0.000216227
4.41E-06,0.006277072,0.000215821
4.41E-06,0.006248951,0.000215427
4.41E-06,0.006221199,0.000215043
4.42E-06,0.006193812,0.00021467
4.42E-06,0.006166788,0.000214308
4.42E-06,0.006140122,0.000213957
4.43E-06,0.00611381,0.000213617
4.43E-06,0.006087849,0.000213287
4.44E-06,0.006062235,0.000212968
4.44E-06,0.006036966,0.000212659
4.44E-06,0.006012038,0.000212361
4.45E-06,0.005987447,0.000212074
4.45E-06,0.00596319,0.000211797
4.46E-06,0.005939265,0.00021153
4.46E-06,0.005915668,0.000211274
4.47E-06,0.005892396,0.000211028
4.47E-06,0.005869448,0.000210792
4.48E-06,0.005846818,0.000210567
4.49E-06,0.005824506,0.000210352
4.49E-06,0.005802509,0.000210148
4.50E-06,0.005780823,0.000209954
4.51E-06,0.005759446,0.00020977
4.51E-06,0.005738377,0.000209596
4.52E-06,0.005717612,0.000209432
4.53E-06,0.005697149,0.000209279
4.54E-06,0.005676987,0.000209136
4.54E-06,0.005657122,0.000209003
4.55E-06,0.005637553,0.000208881
4.56E-06,0.005618278,0.000208768
4.57E-06,0.005599294,0.000208666
4.58E-06,0.005580601,0.000208575
4.59E-06,0.005562195,0.000208493
4.60E-06,0.005544076,0.000208422
4.61E-06,0.005526241,0.000208361
4.62E-06,0.005508689,0.00020831
4.63E-06,0.005491418,0.00020827
4.64E-06,0.005474428,0.00020824
4.66E-06,0.005457715,0.00020822
4.67E-06,0.005441279,0.000208211
4.68E-06,0.005425119,0.000208213
4.69E-06,0.005409233,0.000208225
4.70E-06,0.00539362,0.000208247
4.71E-06,0.005378279,0.00020828
4.73E-06,0.005363208,0.000208324
4.74E-06,0.005348408,0.000208378
4.75E-06,0.005333876,0.000208443
4.77E-06,0.005319612,0.000208519
4.78E-06,0.005305615,0.000208605
4.79E-06,0.005291884,0.000208703
4.81E-06,0.005278418,0.000208811
4.82E-06,0.005265218,0.00020893
4.84E-06,0.005252281,0.000209061
4.85E-06,0.005239608,0.000209202
4.87E-06,0.005227198,0.000209355
4.88E-06,0.005215051,0.00020952
4.90E-06,0.005203167,0.000209695
4.91E-06,0.005191544,0.000209882
4.93E-06,0.005180183,0.000210081
4.95E-06,0.005169085,0.000210291
4.96E-06,0.005158247,0.000210513
4.98E-06,0.005147672,0.000210747
5.00E-06,0.005137358,0.000210993
5.01E-06,0.005127305,0.000211251
5.03E-06,0.005117515,0.000211521
5.05E-06,0.005107987,0.000211803
5.07E-06,0.005098722,0.000212098
5.09E-06,0.005089719,0.000212406
5.11E-06,0.00508098,0.000212726
5.13E-06,0.005072505,0.000213059
5.15E-06,0.005064295,0.000213405
5.17E-06,0.00505635,0.000213764
5.19E-06,0.005048671,0.000214136
5.21E-06,0.005041259,0.000214522
5.23E-06,0.005034115,0.000214921
5.25E-06,0.00502724,0.000215334
5.27E-06,0.005020635,0.000215761
5.29E-06,0.005014301,0.000216202
5.32E-06,0.00500824,0.000216657
5.34E-06,0.005002453,0.000217127
5.36E-06,0.004996941,0.000217611
5.39E-06,0.004991707,0.000218111
5.41E-06,0.004986751,0.000218625
5.44E-06,0.004982076,0.000219155
5.46E-06,0.004977683,0.0002197
5.49E-06,0.004973574,0.000220261
5.51E-06,0.004969752,0.000220838
5.54E-06,0.004966219,0.000221432
5.57E-06,0.004962976,0.000222042
5.59E-06,0.004960027,0.000222668
5.62E-06,0.004957374,0.000223312
5.65E-06,0.004955019,0.000223973
5.68E-06,0.004952966,0.000224651
5.71E-06,0.004951217,0.000225348
5.74E-06,0.004949776,0.000226063
5.77E-06,0.004948646,0.000226796
5.80E-06,0.004947829,0.000227548
5.83E-06,0.00494733,0.00022832
5.86E-06,0.004947152,0.000229111
5.90E-06,0.004947299,0.000229922
5.93E-06,0.004947776,0.000230753
5.97E-06,0.004948585,0.000231605
6.00E-06,0.004949732,0.000232478
6.04E-06,0.00495122,0.000233373
6.07E-06,0.004953056,0.00023429
6.11E-06,0.004955243,0.000235229
6.15E-06,0.004957787,0.000236191
6.19E-06,0.004960692,0.000237177
6.23E-06,0.004963965,0.000238186
6.27E-06,0.004967612,0.00023922
6.31E-06,0.004971638,0.000240279
6.35E-06,0.004976049,0.000241363
6.40E-06,0.004980852,0.000242473
6.44E-06,0.004986053,0.00024361
6.48E-06,0.004991661,0.000244774
6.53E-06,0.004997681,0.000245967
6.58E-06,0.005004122,0.000247187
6.62E-06,0.005010991,0.000248437
6.67E-06,0.005018297,0.000249717
6.72E-06,0.005026049,0.000251028
6.77E-06,0.005034254,0.00025237
6.82E-06,0.005042923,0.000253744
6.87E-06,0.005052065,0.000255151
6.93E-06,0.00506169,0.000256592
6.98E-06,0.005071809,0.000258068
7.04E-06,0.005082432,0.00025958
7.09E-06,0.005093571,0.000261129
7.15E-06,0.005105238,0.000262715
7.21E-06,0.005117445,0.000264339
7.27E-06,0.005130205,0.000266004
7.33E-06,0.005143531,0.000267709
7.39E-06,0.005157437,0.000269457
7.46E-06,0.005171939,0.000271248
7.52E-06,0.00518705,0.000273083
7.59E-06,0.005202787,0.000274964
7.66E-06,0.005219167,0.000276893
7.73E-06,0.005236207,0.00027887
7.80E-06,0.005253924,0.000280897
7.87E-06,0.005272339,0.000282976
7.94E-06,0.00529147,0.000285108
8.02E-06,0.005311338,0.000287295
8.10E-06,0.005331965,0.000289539
8.18E-06,0.005353374,0.000291842
8.26E-06,0.005375588,0.000294205
8.34E-06,0.005398631,0.000296631
8.43E-06,0.005422531,0.000299122
8.52E-06,0.005447314,0.00030168
8.61E-06,0.005473008,0.000304307
8.70E-06,0.005499644,0.000307006
8.80E-06,0.005527253,0.000309779
8.89E-06,0.005555868,0.000312629
8.99E-06,0.005585524,0.000315559
9.09E-06,0.005616257,0.000318571
9.20E-06,0.005648106,0.00032167
9.31E-06,0.005681111,0.000324858
9.42E-06,0.005715314,0.000328139
9.53E-06,0.00575076,0.000331515
9.65E-06,0.005787497,0.000334993
9.77E-06,0.005825574,0.000338574
9.89E-06,0.005865044,0.000342263
1.00E-05,0.005905961,0.000346066
1.02E-05,0.005948386,0.000349986
1.03E-05,0.00599238,0.00035403
1.04E-05,0.006038008,0.000358201
1.06E-05,0.00608534,0.000362506
1.07E-05,0.006134449,0.00036695
1.09E-05,0.006185415,0.000371541
1.10E-05,0.006238318,0.000376285
1.12E-05,0.006293249,0.000381188
1.14E-05,0.0063503,0.000386259
1.15E-05,0.006409571,0.000391505
1.17E-05,0.006471168,0.000396936
1.19E-05,0.006535204,0.00040256
1.21E-05,0.006601801,0.000408387
1.23E-05,0.006671085,0.000414428
1.25E-05,0.006743196,0.000420694
1.27E-05,0.006818281,0.000427196
1.29E-05,0.006896498,0.000433948
1.32E-05,0.006978015,0.000440963
1.34E-05,0.007063014,0.000448257
1.37E-05,0.007151691,0.000455844
1.39E-05,0.007244254,0.000463743
1.42E-05,0.007340931,0.00047197
1.45E-05,0.007441965,0.000480547
1.48E-05,0.007547618,0.000489495
1.51E-05,0.007658175,0.000498837
1.54E-05,0.007773943,0.000508597
1.57E-05,0.007895255,0.000518803
1.61E-05,0.008022472,0.000529485
1.64E-05,0.008155987,0.000540674
1.68E-05,0.008296227,0.000552405
1.72E-05,0.008443655,0.000564717
1.76E-05,0.008598779,0.000577651
1.81E-05,0.008762152,0.000591252
1.86E-05,0.008934378,0.000605569
1.90E-05,0.009116119,0.000620658
1.96E-05,0.009308101,0.000636577
2.01E-05,0.009511119,0.000653392
2.07E-05,0.009726048,0.000671175
2.13E-05,0.009953847,0.000690006
2.20E-05,0.010195575,0.000709971
2.27E-05,0.010452394,0.000731168
2.34E-05,0.010725585,0.000753702
2.42E-05,0.011016559,0.00077769
2.50E-05,0.011326865,0.000803263
2.59E-05,0.011658209,0.000830562
2.69E-05,0.012012456,0.000859744
2.79E-05,0.012391648,0.000890981
2.90E-05,0.012797999,0.000924461
3.02E-05,0.0132339,0.000960388
3.14E-05,0.013701899,0.000998981
3.28E-05,0.014204673,0.001040472
3.42E-05,0.014744962,0.001085101
3.58E-05,0.015325472,0.001133113
3.75E-05,0.01594871,0.00118474
3.93E-05,0.016616735,0.001240184
4.13E-05,0.017330789,0.001299592
4.34E-05,0.018090755,0.001363009
4.56E-05,0.018894412,0.001430323
4.79E-05,0.019736423,0.001501181
5.04E-05,0.020607059,0.001574888
5.28E-05,0.021490697,0.001650283
5.53E-05,0.022364312,0.001725611
5.78E-05,0.023196359,0.001798424
6.00E-05,0.023946757,0.00186556
6.20E-05,0.02456884,0.00192328
6.35E-05,0.02501399,0.001967622
6.45E-05,0.025238911,0.001994966
6.48E-05,0.025214093,0.002002718
6.45E-05,0.024930776,0.00198989
6.36E-05,0.024403554,0.00195735
6.20E-05,0.0236674,0.001907628
6.01E-05,0.022770315,0.001844359
5.78E-05,0.021764496,0.001771591
5.53E-05,0.02069886,0.001693189
5.28E-05,0.019614398,0.001612439
5.02E-05,0.018542414,0.001531898
4.77E-05,0.017504838,0.00145339
4.53E-05,0.016515652,0.001378116
4.30E-05,0.015582668,0.001306783
4.09E-05,0.014709229,0.001239734
3.89E-05,0.013895627,0.001177063
3.70E-05,0.013140185,0.001118694
3.52E-05,0.012440046,0.001064451
3.36E-05,0.011791722,0.0010141
3.21E-05,0.011191462,0.000967376
3.07E-05,0.010635483,0.00092401
2.94E-05,0.010120119,0.000883735
2.82E-05,0.009641903,0.000846294
2.71E-05,0.009197608,0.00081145
2.60E-05,0.008784268,0.00077898
2.51E-05,0.00839917,0.000748681
2.42E-05,0.008039852,0.000720367
2.33E-05,0.007704084,0.00069387
2.25E-05,0.007389849,0.000669037
2.17E-05,0.007095329,0.000645728
2.10E-05,0.006818881,0.00062382
2.04E-05,0.006559024,0.000603198
1.97E-05,0.00631442,0.000583761
1.91E-05,0.006083861,0.000565416
1.86E-05,0.005866254,0.000548077
1.80E-05,0.005660608,0.000531671
1.75E-05,0.005466028,0.000516127
1.71E-05,0.005281697,0.000501382
1.66E-05,0.005106876,0.000487379
1.72E-05,0.004965714,0.000475009
1.68E-05,0.004850229,0.000462339
1.64E-05,0.004740055,0.000450269
1.60E-05,0.004634842,0.000438758
1.56E-05,0.00453427,0.00042777
1.52E-05,0.004438045,0.000417271
1.49E-05,0.004345895,0.000407231
1.45E-05,0.004257571,0.000397621
1.42E-05,0.004172844,0.000388415
1.39E-05,0.0040915,0.000379589
1.36E-05,0.004013343,0.000371121
1.33E-05,0.003938191,0.00036299
1.30E-05,0.003865876,0.000355177
1.28E-05,0.003796241,0.000347665
1.25E-05,0.003729141,0.000340436
1.23E-05,0.003664439,0.000333477
1.20E-05,0.003602011,0.000326771
1.18E-05,0.003541739,0.000320307
1.16E-05,0.003483513,0.000314071
1.13E-05,0.00342723,0.000308052
1.11E-05,0.003372796,0.00030224
1.09E-05,0.003320119,0.000296624
1.07E-05,0.003269117,0.000291195
1.06E-05,0.003219709,0.000285943
1.04E-05,0.003171823,0.000280861
1.02E-05,0.003125389,0.000275941
1.00E-05,0.00308034,0.000271175
9.86E-06,0.003036617,0.000266556
9.70E-06,0.002994159,0.000262079
9.55E-06,0.002952914,0.000257735
9.39E-06,0.002912828,0.000253521
9.25E-06,0.002873854,0.00024943
9.10E-06,0.002835941,0.000245442
8.96E-06,0.002799053,0.000241583
8.83E-06,0.002763147,0.000237833
8.70E-06,0.002728181,0.000234187
8.57E-06,0.00269412,0.000230641
8.44E-06,0.002660928,0.000227191
8.32E-06,0.002628572,0.000223834
8.20E-06,0.00259702,0.000220566
8.08E-06,0.002566242,0.000217383
7.97E-06,0.00253621,0.000214282
7.86E-06,0.002506895,0.000211261
7.75E-06,0.002478273,0.000208316
